Grupo;Departamento;División;Género;Salario base;Pago de tiempo extra;Grado de estudio
DGS;Department of General Services;DGS 36 Central Duplicating;F;567.166.343;0;11
DGS;Department of General Services;DGS 36 Central Duplicating;F;623.433.722;0;11
DGS;Department of General Services;DGS 36 Central Duplicating;M;60413.44;0;11
DGS;Department of General Services;DGS 36 Central Duplicating;M;57308.44;15238.3;11
DGS;Department of General Services;DGS 36 Central Duplicating;M;652.736.205;4479.16;15
DGS;Department of General Services;DGS 36 Central Duplicating;M;53048;0;11
DGS;Department of General Services;DGS 36 Central Duplicating;M;48490;0;11
DGS;Department of General Services;DGS 36 Central Duplicating;F;63839;0;11
DGS;Department of General Services;DGS 36 Central Services;F;175873;0;M2
DGS;Department of General Services;DGS 36 Central Services;F;153000.74;0;M2
DGS;Department of General Services;DGS 36 Contracting and Accounts Payable;M;78947;55.43;16
DGS;Department of General Services;DGS 36 Contracting and Accounts Payable;M;107367;0;23
DGS;Department of General Services;DGS 36 Contracting and Accounts Payable;F;998.252.671;0;23
DGS;Department of General Services;DGS 36 Contracting and Accounts Payable;F;117424;0;25
DGS;Department of General Services;DGS 36 Contracting and Accounts Payable;F;129864.14;0;M3
DGS;Department of General Services;DGS 36 Contracting and Accounts Payable;F;972.798.744;0;25
DGS;Department of General Services;DGS 36 Contracting and Accounts Payable;F;85000;0;23
DGS;Department of General Services;DGS 36 Director;M;246000;0;EX1
DGS;Department of General Services;DGS 36 Director;M;196059;0;M1
DGS;Department of General Services;DGS 36 Director;F;175873;0;M2
DGS;Department of General Services;DGS 36 Director;M;196059;0;M1
DGS;Department of General Services;DGS 36 Energy and Sustainability;M;174093.23;0;M2
DGS;Department of General Services;DGS 36 Energy and Sustainability;M;134500;0;28
DGS;Department of General Services;DGS 36 Energy and Sustainability;M;117424;0;25
DGS;Department of General Services;DGS 36 Energy and Sustainability;M;946.545.181;0;22
DGS;Department of General Services;DGS 36 Facilities;M;82436;7928.65;N17
DGS;Department of General Services;DGS 36 Facilities;F;98228;2623.08;N21
DGS;Department of General Services;DGS 36 Facilities;M;174396.41;0;M3
DGS;Department of General Services;DGS 36 Facilities;M;78722.1;14727.08;12
DGS;Department of General Services;DGS 36 Facilities;M;789.470.001;2130.76;16
DGS;Department of General Services;DGS 36 Facilities;F;110515.35;37.13;N26
DGS;Department of General Services;DGS 36 Facilities;M;50421;0;5
DGS;Department of General Services;DGS 36 Facilities;F;752.128.067;1003.18;18
DGS;Department of General Services;DGS 36 Facilities;M;175873;0;M2
DGS;Department of General Services;DGS 36 Facilities;F;78947;53.29;16
DGS;Department of General Services;DGS 36 Facilities Maintenance;M;102682;37517.78;22
DGS;Department of General Services;DGS 36 Facilities Maintenance;M;89948;15194.8;19
DGS;Department of General Services;DGS 36 Facilities Maintenance;M;89948;21216.61;19
DGS;Department of General Services;DGS 36 Facilities Maintenance;M;89948;4603.19;19
DGS;Department of General Services;DGS 36 Facilities Maintenance;M;75621;18044.45;15
DGS;Department of General Services;DGS 36 Facilities Maintenance;M;86103;7519.87;18
DGS;Department of General Services;DGS 36 Facilities Maintenance;M;89948;28022.91;19
DGS;Department of General Services;DGS 36 Facilities Maintenance;M;75621;19310.86;15
DGS;Department of General Services;DGS 36 Facilities Maintenance;M;89948;34226.26;19
DGS;Department of General Services;DGS 36 Facilities Maintenance;F;56443;406.43;8
DGS;Department of General Services;DGS 36 Facilities Maintenance;F;56443;2198.43;8
DGS;Department of General Services;DGS 36 Facilities Maintenance;M;901.440.737;14305.85;22
DGS;Department of General Services;DGS 36 Facilities Maintenance;F;56443;0;8
DGS;Department of General Services;DGS 36 Facilities Maintenance;F;56443;0;8
DGS;Department of General Services;;;;24067.44;22
DGS;Department of General Services;;;;21609.98;18
DGS;Department of General Services;;;;168.11;8
DGS;Department of General Services;;;;1852.31;19
DGS;Department of General Services;;;;0;8
DGS;Department of General Services;;;;871.98;8
DGS;Department of General Services;;;;19572.38;19
DGS;Department of General Services;;;;2343.25;8
DGS;Department of General Services;;;;11824.5;19
DGS;Department of General Services;;;;0;8
DGS;Department of General Services;;;;13476.86;17
DGS;Department of General Services;;;;0;8
DGS;Department of General Services;;;;55500.12;17
DGS;Department of General Services;;;;28340.45;18
DGS;Department of General Services;;;;35787.75;12
DGS;Department of General Services;;;;1571.13;19
DGS;Department of General Services;;;;1612.53;18
DGS;Department of General Services;;;;616.94;15
DGS;Department of General Services;;;;10036.02;18
DGS;Department of General Services;;;;41351.13;N24
DGS;Department of General Services;;;;18.79;8
DGS;Department of General Services;;;;10300.71;17
DGS;Department of General Services;;;;528.96;8
DGS;Department of General Services;;;;8439.76;N15
DGS;Department of General Services;;;;5199.9;15
DGS;Department of General Services;;;;2564.52;22
DGS;Department of General Services;;;;657.48;22
DGS;Department of General Services;;;;43403.11;22
DGS;Department of General Services;;;;0;8
DGS;Department of General Services;;;;50125.1;17
DGS;Department of General Services;;;;4.21;8
DGS;Department of General Services;;;;10742.17;18
DGS;Department of General Services;;;;20282.71;12
DGS;Department of General Services;;;;23502.98;19
DGS;Department of General Services;;;;824.84;8
DGS;Department of General Services;;;;0;15
DGS;Department of General Services;;;;19701.81;15
DGS;Department of General Services;;;;38426.08;19
DGS;Department of General Services;;;;7814.43;19
DGS;Department of General Services;;;;17753.63;N25
DGS;Department of General Services;;;;49872.32;18
DGS;Department of General Services;;;;44378.28;19
DGS;Department of General Services;;;;1503.74;18
DGS;Department of General Services;;;;5209.18;18
DGS;Department of General Services;;;;353.82;18
DGS;Department of General Services;;;;61769.65;19
DGS;Department of General Services;;;;1769.71;18
DGS;Department of General Services;;;;12136.48;15
DGS;Department of General Services;;;;47575.9;17
DGS;Department of General Services;;;;16245.82;19
DGS;Department of General Services;;;;32600.04;15
DGS;Department of General Services;;;;29590.11;15
DGS;Department of General Services;;;;1823.85;11
DGS;Department of General Services;;;;0;7
DGS;Department of General Services;;;;0;M3
DGS;Department of General Services;;;;19.95;8
DGS;Department of General Services;;;;5251.53;15
DGS;Department of General Services;;;;758.04;8
DGS;Department of General Services;;;;61384.04;18
DGS;Department of General Services;;;;11202.25;12
DGS;Department of General Services;;;;16757.66;11
DGS;Department of General Services;;;;15806.61;11
DGS;Department of General Services;;;;29141.37;15
DGS;Department of General Services;;;;33228.71;18
DGS;Department of General Services;;;;7782.68;15
DGS;Department of General Services;;;;2722.85;8
DGS;Department of General Services;;;;13585.55;15
DGS;Department of General Services;;;;10833.32;18
DGS;Department of General Services;;;;865.13;17
DGS;Department of General Services;;;;4097.1;18
DGS;Department of General Services;DGS 36 Facilities Maintenance;M;77394.69;948.87;17
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;134500;0;28
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;107367;54754.88;N23
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;128531;0;27
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;128531;0;27
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;93986;16769.45;20
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;93986;28535.22;20
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;65109;0;13
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;121942.07;3269.42;27
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;117424;0;25
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;59795.03;2642.74;13
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;134500;0;28
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;117424;0;25
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;50421;0;5
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;825.128.912;12159.55;N21
DGS;Department of General Services;DGS 36 Facilities Major Programs;M;93986;21741.32;20
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;F;78947;0;16
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;F;982.280.011;29427.87;21
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;152940;0;M3
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;F;1.052.080.915;0;N25
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;112267;879.26;N24
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;102682;6883.65;N22
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;5507.07;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;0;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;17354.57;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;2140.68;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;0;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;0;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;16007.19;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;1833.14;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;102682;4484.46;N22
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;4753.18;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;2222.13;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;4788.8;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;81770;0;18
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;16204.34;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;0;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;32.44;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;67106.94;1379.28;18
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;32.44;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;873.817.921;174.86;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;3423.2;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;794.301.174;2567.31;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;910.9;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;908.16;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;3246.98;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;102682;9435.42;N22
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;985.737.658;3932.29;N22
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;1950.38;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;89948;0;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;846.392.731;2090.96;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;745.664.049;0;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;655.760.507;3206.85;19
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;102682;7666.99;N22
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;F;71.713.984;969.7;21
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;64330;1229.43;18
DGS;Department of General Services;DGS 36 Fleet Automotive Heavy Equipment;M;55841;0;16
DGS;Department of General Services;DGS 36 Fleet Management Administration;M;175873;0;M2
DGS;Department of General Services;DGS 36 Fleet Management Administration;M;93986;1006.71;20
DGS;Department of General Services;DGS 36 Fleet Management Administration;F;86103;0;18
DGS;Department of General Services;DGS 36 Fleet Management Administration;F;82436;1373.7;N17
DGS;Department of General Services;DGS 36 Fleet Management Administration;M;107367;0;N23
DGS;Department of General Services;DGS 36 Fleet Management Administration;M;107367;0;23
DGS;Department of General Services;DGS 36 Fleet Management Administration;M;98228;188.8;21
DGS;Department of General Services;DGS 36 Fleet Management Administration;M;107367;271;N23
DGS;Department of General Services;DGS 36 Fleet Management Administration;M;98228;0;21
DGS;Department of General Services;DGS 36 Fleet Management Administration;M;117424;0;N25
DGS;Department of General Services;DGS 36 Fleet Management Administration;M;98228;0;21
DGS;Department of General Services;DGS 36 Fleet Management Administration;M;98228;0;21
DGS;Department of General Services;DGS 36 Fleet Management Fleet Services;M;819.890.604;0;19
DGS;Department of General Services;DGS 36 Fleet Management Fleet Services;M;89948;15715.76;19
DGS;Department of General Services;DGS 36 Fleet Management Fleet Services;M;89948;2074.56;19
DGS;Department of General Services;DGS 36 Fleet Management Fleet Services;M;89948;0;19
DGS;Department of General Services;DGS 36 Fleet Management Fleet Services;M;89948;9602.31;19
DGS;Department of General Services;DGS 36 Fleet Management Fleet Services;M;102682;709.26;N22
DGS;Department of General Services;DGS 36 Fleet Management Fleet Services;M;89948;18559.35;19
DGS;Department of General Services;DGS 36 Fleet Management Fleet Services;M;89948;8276.59;19
DGS;Department of General Services;DGS 36 Fleet Management Fleet Services;M;89948;0;19
